Subject,Item,Condition,ReactionTime,Accuracy,Cloze,Assoc
51,102,C,1520,1,0,4.9
51,102,C,1520,1,0,4.9
51,102,C,1520,1,0,4.9
51,102,C,1520,1,0,4.9
53,102,C,3578,0,0,4.9
53,102,C,3578,0,0,4.9
53,102,C,3578,0,0,4.9
53,102,C,3578,0,0,4.9
53,102,C,3578,0,0,4.9
54,102,C,740,1,0,4.9
54,102,C,740,1,0,4.9
54,102,C,740,1,0,4.9
54,102,C,740,1,0,4.9
54,102,C,740,1,0,4.9
6,102,D,4261,1,0,2.95
6,102,D,4261,1,0,2.95
6,102,D,4261,1,0,2.95
6,102,D,4261,1,0,2.95
6,102,D,4261,1,0,2.95
8,102,D,805,1,0,2.95
8,102,D,805,1,0,2.95
8,102,D,805,1,0,2.95
8,102,D,805,1,0,2.95
8,102,D,805,1,0,2.95
17,102,D,825,0,0,2.95
17,102,D,825,0,0,2.95
17,102,D,825,0,0,2.95
17,102,D,825,0,0,2.95
17,102,D,825,0,0,2.95
18,102,D,1569,1,0,2.95
18,102,D,1569,1,0,2.95
18,102,D,1569,1,0,2.95
18,102,D,1569,1,0,2.95
18,102,D,1569,1,0,2.95
20,102,D,1678,1,0,2.95
20,102,D,1678,1,0,2.95
20,102,D,1678,1,0,2.95
20,102,D,1678,1,0,2.95
20,102,D,1678,1,0,2.95
23,102,D,1941,1,0,2.95
23,102,D,1941,1,0,2.95
23,102,D,1941,1,0,2.95
23,102,D,1941,1,0,2.95
23,102,D,1941,1,0,2.95
27,102,D,776,1,0,2.95
27,102,D,776,1,0,2.95
27,102,D,776,1,0,2.95
27,102,D,776,1,0,2.95
27,102,D,776,1,0,2.95
34,102,D,558,1,0,2.95
34,102,D,558,1,0,2.95
34,102,D,558,1,0,2.95
34,102,D,558,1,0,2.95
34,102,D,558,1,0,2.95
37,102,D,1181,1,0,2.95
37,102,D,1181,1,0,2.95
37,102,D,1181,1,0,2.95
37,102,D,1181,1,0,2.95
37,102,D,1181,1,0,2.95
39,102,D,908,1,0,2.95
39,102,D,908,1,0,2.95
39,102,D,908,1,0,2.95
39,102,D,908,1,0,2.95
39,102,D,908,1,0,2.95
48,102,D,668,1,0,2.95
48,102,D,668,1,0,2.95
48,102,D,668,1,0,2.95
48,102,D,668,1,0,2.95
48,102,D,668,1,0,2.95
1,103,A,649,1,0.92,3.85
1,103,A,649,1,0.92,3.85
1,103,A,649,1,0.92,3.85
1,103,A,649,1,0.92,3.85
1,103,A,649,1,0.92,3.85
10,103,A,390,1,0.92,3.85
10,103,A,390,1,0.92,3.85
10,103,A,390,1,0.92,3.85
10,103,A,390,1,0.92,3.85
10,103,A,390,1,0.92,3.85
11,103,A,601,1,0.92,3.85
11,103,A,601,1,0.92,3.85
11,103,A,601,1,0.92,3.85
11,103,A,601,1,0.92,3.85
11,103,A,601,1,0.92,3.85
16,103,A,1112,1,0.92,3.85
16,103,A,1112,1,0.92,3.85
16,103,A,1112,1,0.92,3.85
16,103,A,1112,1,0.92,3.85
16,103,A,1112,1,0.92,3.85
22,103,A,4027,1,0.92,3.85
22,103,A,4027,1,0.92,3.85
22,103,A,4027,1,0.92,3.85
22,103,A,4027,1,0.92,3.85
22,103,A,4027,1,0.92,3.85
25,103,A,772,1,0.92,3.85
25,103,A,772,1,0.92,3.85
25,103,A,772,1,0.92,3.85
25,103,A,772,1,0.92,3.85
25,103,A,772,1,0.92,3.85
29,103,A,719,1,0.92,3.85
29,103,A,719,1,0.92,3.85
29,103,A,719,1,0.92,3.85
29,103,A,719,1,0.92,3.85
36,103,A,340,1,0.92,3.85
36,103,A,340,1,0.92,3.85
36,103,A,340,1,0.92,3.85
36,103,A,340,1,0.92,3.85
36,103,A,340,1,0.92,3.85
38,103,A,1605,0,0.92,3.85
38,103,A,1605,0,0.92,3.85
38,103,A,1605,0,0.92,3.85
38,103,A,1605,0,0.92,3.85
38,103,A,1605,0,0.92,3.85
44,103,A,1318,1,0.92,3.85
44,103,A,1318,1,0.92,3.85
44,103,A,1318,1,0.92,3.85
44,103,A,1318,1,0.92,3.85
44,103,A,1318,1,0.92,3.85
45,103,A,2009,1,0.92,3.85
45,103,A,2009,1,0.92,3.85
45,103,A,2009,1,0.92,3.85
45,103,A,2009,1,0.92,3.85
45,103,A,2009,1,0.92,3.85
52,103,A,1587,1,0.92,3.85
52,103,A,1587,1,0.92,3.85
52,103,A,1587,1,0.92,3.85
52,103,A,1587,1,0.92,3.85
52,103,A,1587,1,0.92,3.85
5,103,B,2772,1,0.92,1.05
5,103,B,2772,1,0.92,1.05
5,103,B,2772,1,0.92,1.05
5,103,B,2772,1,0.92,1.05
5,103,B,2772,1,0.92,1.05
9,103,B,699,1,0.92,1.05
9,103,B,699,1,0.92,1.05
9,103,B,699,1,0.92,1.05
9,103,B,699,1,0.92,1.05
9,103,B,699,1,0.92,1.05
14,103,B,1501,1,0.92,1.05
14,103,B,1501,1,0.92,1.05
14,103,B,1501,1,0.92,1.05
14,103,B,1501,1,0.92,1.05
14,103,B,1501,1,0.92,1.05
21,103,B,993,1,0.92,1.05
21,103,B,993,1,0.92,1.05
21,103,B,993,1,0.92,1.05
21,103,B,993,1,0.92,1.05
21,103,B,993,1,0.92,1.05
24,103,B,658,1,0.92,1.05
24,103,B,658,1,0.92,1.05
24,103,B,658,1,0.92,1.05
24,103,B,658,1,0.92,1.05
24,103,B,658,1,0.92,1.05
26,103,B,1578,1,0.92,1.05
26,103,B,1578,1,0.92,1.05
26,103,B,1578,1,0.92,1.05
26,103,B,1578,1,0.92,1.05
26,103,B,1578,1,0.92,1.05
30,103,B,735,1,0.92,1.05
30,103,B,735,1,0.92,1.05
30,103,B,735,1,0.92,1.05
30,103,B,735,1,0.92,1.05
30,103,B,735,1,0.92,1.05
32,103,B,817,1,0.92,1.05
32,103,B,817,1,0.92,1.05
32,103,B,817,1,0.92,1.05
32,103,B,817,1,0.92,1.05
32,103,B,817,1,0.92,1.05
41,103,B,2661,1,0.92,1.05
41,103,B,2661,1,0.92,1.05
41,103,B,2661,1,0.92,1.05
41,103,B,2661,1,0.92,1.05
41,103,B,2661,1,0.92,1.05
43,103,B,409,1,0.92,1.05
43,103,B,409,1,0.92,1.05
43,103,B,409,1,0.92,1.05
43,103,B,409,1,0.92,1.05
47,103,B,487,1,0.92,1.05
47,103,B,487,1,0.92,1.05
47,103,B,487,1,0.92,1.05
47,103,B,487,1,0.92,1.05
47,103,B,487,1,0.92,1.05
55,103,B,907,1,0.92,1.05
55,103,B,907,1,0.92,1.05
55,103,B,907,1,0.92,1.05
55,103,B,907,1,0.92,1.05
55,103,B,907,1,0.92,1.05
2,103,C,1025,1,0,3.85
2,103,C,1025,1,0,3.85
2,103,C,1025,1,0,3.85
2,103,C,1025,1,0,3.85
2,103,C,1025,1,0,3.85
3,103,C,613,1,0,3.85
3,103,C,613,1,0,3.85
3,103,C,613,1,0,3.85
3,103,C,613,1,0,3.85
3,103,C,613,1,0,3.85
4,103,C,416,1,0,3.85
4,103,C,416,1,0,3.85
4,103,C,416,1,0,3.85
4,103,C,416,1,0,3.85
4,103,C,416,1,0,3.85
13,103,C,867,1,0,3.85
13,103,C,867,1,0,3.85
13,103,C,867,1,0,3.85
13,103,C,867,1,0,3.85
13,103,C,867,1,0,3.85
28,103,C,554,0,0,3.85
28,103,C,554,0,0,3.85
28,103,C,554,0,0,3.85
28,103,C,554,0,0,3.85
28,103,C,554,0,0,3.85
35,103,C,1740,1,0,3.85
35,103,C,1740,1,0,3.85
35,103,C,1740,1,0,3.85
35,103,C,1740,1,0,3.85
35,103,C,1740,1,0,3.85
40,103,C,533,1,0,3.85
40,103,C,533,1,0,3.85
40,103,C,533,1,0,3.85
40,103,C,533,1,0,3.85
40,103,C,533,1,0,3.85
50,103,C,812,0,0,3.85
50,103,C,812,0,0,3.85
50,103,C,812,0,0,3.85
50,103,C,812,0,0,3.85
50,103,C,812,0,0,3.85
51,103,C,950,1,0,3.85
51,103,C,950,1,0,3.85
51,103,C,950,1,0,3.85
51,103,C,950,1,0,3.85
51,103,C,950,1,0,3.85
53,103,C,724,1,0,3.85
53,103,C,724,1,0,3.85
53,103,C,724,1,0,3.85
53,103,C,724,1,0,3.85
53,103,C,724,1,0,3.85
54,103,C,661,1,0,3.85
54,103,C,661,1,0,3.85
54,103,C,661,1,0,3.85
54,103,C,661,1,0,3.85
54,103,C,661,1,0,3.85
6,103,D,535,1,0.08,1.05
6,103,D,535,1,0.08,1.05
6,103,D,535,1,0.08,1.05
6,103,D,535,1,0.08,1.05
6,103,D,535,1,0.08,1.05
8,103,D,876,1,0.08,1.05
8,103,D,876,1,0.08,1.05
8,103,D,876,1,0.08,1.05
8,103,D,876,1,0.08,1.05
8,103,D,876,1,0.08,1.05
12,103,D,6269,1,0.08,1.05
12,103,D,6269,1,0.08,1.05
12,103,D,6269,1,0.08,1.05
12,103,D,6269,1,0.08,1.05
12,103,D,6269,1,0.08,1.05
17,103,D,697,1,0.08,1.05
17,103,D,697,1,0.08,1.05
17,103,D,697,1,0.08,1.05
17,103,D,697,1,0.08,1.05
17,103,D,697,1,0.08,1.05
18,103,D,1254,1,0.08,1.05
18,103,D,1254,1,0.08,1.05
18,103,D,1254,1,0.08,1.05
18,103,D,1254,1,0.08,1.05
18,103,D,1254,1,0.08,1.05
20,103,D,1951,1,0.08,1.05
20,103,D,1951,1,0.08,1.05
20,103,D,1951,1,0.08,1.05
20,103,D,1951,1,0.08,1.05
20,103,D,1951,1,0.08,1.05
23,103,D,5943,1,0.08,1.05
23,103,D,5943,1,0.08,1.05
23,103,D,5943,1,0.08,1.05
23,103,D,5943,1,0.08,1.05
23,103,D,5943,1,0.08,1.05
27,103,D,766,1,0.08,1.05
27,103,D,766,1,0.08,1.05
27,103,D,766,1,0.08,1.05
27,103,D,766,1,0.08,1.05
27,103,D,766,1,0.08,1.05
34,103,D,1751,1,0.08,1.05
34,103,D,1751,1,0.08,1.05
34,103,D,1751,1,0.08,1.05
34,103,D,1751,1,0.08,1.05
34,103,D,1751,1,0.08,1.05
37,103,D,1217,1,0.08,1.05
37,103,D,1217,1,0.08,1.05
37,103,D,1217,1,0.08,1.05
37,103,D,1217,1,0.08,1.05
37,103,D,1217,1,0.08,1.05
39,103,D,1152,1,0.08,1.05
39,103,D,1152,1,0.08,1.05
39,103,D,1152,1,0.08,1.05
39,103,D,1152,1,0.08,1.05
39,103,D,1152,1,0.08,1.05
48,103,D,708,1,0.08,1.05
48,103,D,708,1,0.08,1.05
48,103,D,708,1,0.08,1.05
48,103,D,708,1,0.08,1.05
48,103,D,708,1,0.08,1.05
5,104,A,764,1,0.75,4.7
5,104,A,764,1,0.75,4.7
5,104,A,764,1,0.75,4.7
5,104,A,764,1,0.75,4.7
5,104,A,764,1,0.75,4.7
9,104,A,470,1,0.75,4.7
9,104,A,470,1,0.75,4.7
9,104,A,470,1,0.75,4.7
9,104,A,470,1,0.75,4.7
9,104,A,470,1,0.75,4.7
14,104,A,850,1,0.75,4.7
14,104,A,850,1,0.75,4.7
14,104,A,850,1,0.75,4.7
14,104,A,850,1,0.75,4.7
14,104,A,850,1,0.75,4.7
21,104,A,651,1,0.75,4.7
21,104,A,651,1,0.75,4.7
21,104,A,651,1,0.75,4.7
21,104,A,651,1,0.75,4.7
21,104,A,651,1,0.75,4.7
24,104,A,604,1,0.75,4.7
24,104,A,604,1,0.75,4.7
24,104,A,604,1,0.75,4.7
24,104,A,604,1,0.75,4.7
24,104,A,604,1,0.75,4.7
26,104,A,768,1,0.75,4.7
26,104,A,768,1,0.75,4.7
26,104,A,768,1,0.75,4.7
26,104,A,768,1,0.75,4.7
26,104,A,768,1,0.75,4.7
30,104,A,575,1,0.75,4.7
30,104,A,575,1,0.75,4.7
30,104,A,575,1,0.75,4.7
30,104,A,575,1,0.75,4.7
30,104,A,575,1,0.75,4.7
32,104,A,575,1,0.75,4.7
32,104,A,575,1,0.75,4.7
32,104,A,575,1,0.75,4.7
32,104,A,575,1,0.75,4.7
32,104,A,575,1,0.75,4.7
41,104,A,1422,1,0.75,4.7
41,104,A,1422,1,0.75,4.7
41,104,A,1422,1,0.75,4.7
41,104,A,1422,1,0.75,4.7
41,104,A,1422,1,0.75,4.7
43,104,A,2225,1,0.75,4.7
43,104,A,2225,1,0.75,4.7
43,104,A,2225,1,0.75,4.7
43,104,A,2225,1,0.75,4.7
43,104,A,2225,1,0.75,4.7
47,104,A,470,1,0.75,4.7
47,104,A,470,1,0.75,4.7
47,104,A,470,1,0.75,4.7
47,104,A,470,1,0.75,4.7
47,104,A,470,1,0.75,4.7
55,104,A,1225,1,0.75,4.7
55,104,A,1225,1,0.75,4.7
55,104,A,1225,1,0.75,4.7
55,104,A,1225,1,0.75,4.7
55,104,A,1225,1,0.75,4.7
2,104,B,657,1,0.58,1.25
2,104,B,657,1,0.58,1.25
2,104,B,657,1,0.58,1.25
2,104,B,657,1,0.58,1.25
2,104,B,657,1,0.58,1.25
3,104,B,504,1,0.58,1.25
3,104,B,504,1,0.58,1.25
3,104,B,504,1,0.58,1.25
3,104,B,504,1,0.58,1.25
3,104,B,504,1,0.58,1.25
4,104,B,449,1,0.58,1.25
4,104,B,449,1,0.58,1.25
4,104,B,449,1,0.58,1.25
4,104,B,449,1,0.58,1.25
4,104,B,449,1,0.58,1.25
13,104,B,545,1,0.58,1.25
13,104,B,545,1,0.58,1.25
13,104,B,545,1,0.58,1.25
13,104,B,545,1,0.58,1.25
13,104,B,545,1,0.58,1.25
28,104,B,474,1,0.58,1.25
28,104,B,474,1,0.58,1.25
28,104,B,474,1,0.58,1.25
28,104,B,474,1,0.58,1.25
28,104,B,474,1,0.58,1.25
33,104,B,858,1,0.58,1.25
33,104,B,858,1,0.58,1.25
33,104,B,858,1,0.58,1.25
33,104,B,858,1,0.58,1.25
33,104,B,858,1,0.58,1.25
35,104,B,3422,1,0.58,1.25
35,104,B,3422,1,0.58,1.25
35,104,B,3422,1,0.58,1.25
35,104,B,3422,1,0.58,1.25
35,104,B,3422,1,0.58,1.25
40,104,B,469,1,0.58,1.25
40,104,B,469,1,0.58,1.25
40,104,B,469,1,0.58,1.25
40,104,B,469,1,0.58,1.25
40,104,B,469,1,0.58,1.25
50,104,B,850,1,0.58,1.25
50,104,B,850,1,0.58,1.25
50,104,B,850,1,0.58,1.25
50,104,B,850,1,0.58,1.25
50,104,B,850,1,0.58,1.25
51,104,B,1335,1,0.58,1.25
51,104,B,1335,1,0.58,1.25
51,104,B,1335,1,0.58,1.25
51,104,B,1335,1,0.58,1.25
51,104,B,1335,1,0.58,1.25
53,104,B,716,1,0.58,1.25
53,104,B,716,1,0.58,1.25
53,104,B,716,1,0.58,1.25
53,104,B,716,1,0.58,1.25
53,104,B,716,1,0.58,1.25
54,104,B,671,1,0.58,1.25
54,104,B,671,1,0.58,1.25
54,104,B,671,1,0.58,1.25
54,104,B,671,1,0.58,1.25
54,104,B,671,1,0.58,1.25
6,104,C,566,1,0,4.7
6,104,C,566,1,0,4.7
6,104,C,566,1,0,4.7
6,104,C,566,1,0,4.7
6,104,C,566,1,0,4.7
8,104,C,741,1,0,4.7
8,104,C,741,1,0,4.7
8,104,C,741,1,0,4.7
8,104,C,741,1,0,4.7
8,104,C,741,1,0,4.7
12,104,C,756,0,0,4.7
12,104,C,756,0,0,4.7
12,104,C,756,0,0,4.7
12,104,C,756,0,0,4.7
12,104,C,756,0,0,4.7
17,104,C,718,1,0,4.7
17,104,C,718,1,0,4.7
17,104,C,718,1,0,4.7
17,104,C,718,1,0,4.7
17,104,C,718,1,0,4.7
18,104,C,2648,1,0,4.7
18,104,C,2648,1,0,4.7
18,104,C,2648,1,0,4.7
18,104,C,2648,1,0,4.7
18,104,C,2648,1,0,4.7
20,104,C,1471,1,0,4.7
20,104,C,1471,1,0,4.7
20,104,C,1471,1,0,4.7
20,104,C,1471,1,0,4.7
20,104,C,1471,1,0,4.7
23,104,C,2727,1,0,4.7
23,104,C,2727,1,0,4.7
23,104,C,2727,1,0,4.7
23,104,C,2727,1,0,4.7
23,104,C,2727,1,0,4.7
27,104,C,878,1,0,4.7
27,104,C,878,1,0,4.7
27,104,C,878,1,0,4.7
27,104,C,878,1,0,4.7
27,104,C,878,1,0,4.7
34,104,C,707,1,0,4.7
34,104,C,707,1,0,4.7
34,104,C,707,1,0,4.7
34,104,C,707,1,0,4.7
34,104,C,707,1,0,4.7
37,104,C,1316,1,0,4.7
37,104,C,1316,1,0,4.7
37,104,C,1316,1,0,4.7
37,104,C,1316,1,0,4.7
37,104,C,1316,1,0,4.7
39,104,C,1237,1,0,4.7
39,104,C,1237,1,0,4.7
39,104,C,1237,1,0,4.7
39,104,C,1237,1,0,4.7
39,104,C,1237,1,0,4.7
48,104,C,1484,1,0,4.7
48,104,C,1484,1,0,4.7
48,104,C,1484,1,0,4.7
48,104,C,1484,1,0,4.7
48,104,C,1484,1,0,4.7
1,104,D,454,1,0,1.25
1,104,D,454,1,0,1.25
1,104,D,454,1,0,1.25
1,104,D,454,1,0,1.25
1,104,D,454,1,0,1.25
10,104,D,913,1,0,1.25
10,104,D,913,1,0,1.25
10,104,D,913,1,0,1.25
10,104,D,913,1,0,1.25
10,104,D,913,1,0,1.25
11,104,D,589,1,0,1.25
11,104,D,589,1,0,1.25
11,104,D,589,1,0,1.25
11,104,D,589,1,0,1.25
11,104,D,589,1,0,1.25
16,104,D,633,1,0,1.25
16,104,D,633,1,0,1.25
16,104,D,633,1,0,1.25
16,104,D,633,1,0,1.25
16,104,D,633,1,0,1.25
22,104,D,667,1,0,1.25
22,104,D,667,1,0,1.25
22,104,D,667,1,0,1.25
22,104,D,667,1,0,1.25
22,104,D,667,1,0,1.25
25,104,D,2143,1,0,1.25
25,104,D,2143,1,0,1.25
25,104,D,2143,1,0,1.25
25,104,D,2143,1,0,1.25
25,104,D,2143,1,0,1.25
29,104,D,590,1,0,1.25
29,104,D,590,1,0,1.25
29,104,D,590,1,0,1.25
29,104,D,590,1,0,1.25
29,104,D,590,1,0,1.25
36,104,D,435,0,0,1.25
36,104,D,435,0,0,1.25
36,104,D,435,0,0,1.25
36,104,D,435,0,0,1.25
36,104,D,435,0,0,1.25
38,104,D,701,1,0,1.25
38,104,D,701,1,0,1.25
38,104,D,701,1,0,1.25
38,104,D,701,1,0,1.25
38,104,D,701,1,0,1.25
44,104,D,2124,1,0,1.25
44,104,D,2124,1,0,1.25
44,104,D,2124,1,0,1.25
44,104,D,2124,1,0,1.25
44,104,D,2124,1,0,1.25
45,104,D,1747,1,0,1.25
45,104,D,1747,1,0,1.25
45,104,D,1747,1,0,1.25
45,104,D,1747,1,0,1.25
45,104,D,1747,1,0,1.25
52,104,D,1919,1,0,1.25
52,104,D,1919,1,0,1.25
52,104,D,1919,1,0,1.25
52,104,D,1919,1,0,1.25
52,104,D,1919,1,0,1.25
5,105,A,866,0,1,4.95
5,105,A,866,0,1,4.95
5,105,A,866,0,1,4.95
5,105,A,866,0,1,4.95
5,105,A,866,0,1,4.95
9,105,A,1489,1,1,4.95
9,105,A,1489,1,1,4.95
9,105,A,1489,1,1,4.95
9,105,A,1489,1,1,4.95
9,105,A,1489,1,1,4.95
14,105,A,941,1,1,4.95
14,105,A,941,1,1,4.95
14,105,A,941,1,1,4.95
14,105,A,941,1,1,4.95
14,105,A,941,1,1,4.95
21,105,A,1550,1,1,4.95
21,105,A,1550,1,1,4.95
21,105,A,1550,1,1,4.95
21,105,A,1550,1,1,4.95
21,105,A,1550,1,1,4.95
24,105,A,928,1,1,4.95
24,105,A,928,1,1,4.95
24,105,A,928,1,1,4.95
24,105,A,928,1,1,4.95
24,105,A,928,1,1,4.95
26,105,A,848,1,1,4.95
26,105,A,848,1,1,4.95
26,105,A,848,1,1,4.95
26,105,A,848,1,1,4.95
26,105,A,848,1,1,4.95
30,105,A,1100,1,1,4.95
30,105,A,1100,1,1,4.95
30,105,A,1100,1,1,4.95
30,105,A,1100,1,1,4.95
30,105,A,1100,1,1,4.95
32,105,A,626,1,1,4.95
32,105,A,626,1,1,4.95
32,105,A,626,1,1,4.95
32,105,A,626,1,1,4.95
32,105,A,626,1,1,4.95
41,105,A,2941,1,1,4.95
41,105,A,2941,1,1,4.95
41,105,A,2941,1,1,4.95
41,105,A,2941,1,1,4.95
41,105,A,2941,1,1,4.95
43,105,A,1266,1,1,4.95
43,105,A,1266,1,1,4.95
43,105,A,1266,1,1,4.95
43,105,A,1266,1,1,4.95
43,105,A,1266,1,1,4.95
47,105,A,976,1,1,4.95
47,105,A,976,1,1,4.95
47,105,A,976,1,1,4.95
47,105,A,976,1,1,4.95
55,105,A,3386,1,1,4.95
55,105,A,3386,1,1,4.95
55,105,A,3386,1,1,4.95
55,105,A,3386,1,1,4.95
55,105,A,3386,1,1,4.95
2,105,B,807,1,0.83,1.35
2,105,B,807,1,0.83,1.35
2,105,B,807,1,0.83,1.35
2,105,B,807,1,0.83,1.35
2,105,B,807,1,0.83,1.35
3,105,B,613,0,0.83,1.35
3,105,B,613,0,0.83,1.35
3,105,B,613,0,0.83,1.35
3,105,B,613,0,0.83,1.35
3,105,B,613,0,0.83,1.35
4,105,B,544,1,0.83,1.35
4,105,B,544,1,0.83,1.35
4,105,B,544,1,0.83,1.35
4,105,B,544,1,0.83,1.35
4,105,B,544,1,0.83,1.35
13,105,B,736,1,0.83,1.35
13,105,B,736,1,0.83,1.35
13,105,B,736,1,0.83,1.35
13,105,B,736,1,0.83,1.35
13,105,B,736,1,0.83,1.35
28,105,B,672,1,0.83,1.35
28,105,B,672,1,0.83,1.35
28,105,B,672,1,0.83,1.35
28,105,B,672,1,0.83,1.35
28,105,B,672,1,0.83,1.35
33,105,B,1094,1,0.83,1.35
33,105,B,1094,1,0.83,1.35
33,105,B,1094,1,0.83,1.35
33,105,B,1094,1,0.83,1.35
35,105,B,5797,1,0.83,1.35
35,105,B,5797,1,0.83,1.35
35,105,B,5797,1,0.83,1.35
35,105,B,5797,1,0.83,1.35
35,105,B,5797,1,0.83,1.35
40,105,B,565,1,0.83,1.35
40,105,B,565,1,0.83,1.35
40,105,B,565,1,0.83,1.35
40,105,B,565,1,0.83,1.35
40,105,B,565,1,0.83,1.35
50,105,B,928,1,0.83,1.35
50,105,B,928,1,0.83,1.35
50,105,B,928,1,0.83,1.35
50,105,B,928,1,0.83,1.35
50,105,B,928,1,0.83,1.35
51,105,B,1090,1,0.83,1.35
51,105,B,1090,1,0.83,1.35
51,105,B,1090,1,0.83,1.35
51,105,B,1090,1,0.83,1.35
51,105,B,1090,1,0.83,1.35
53,105,B,814,1,0.83,1.35
53,105,B,814,1,0.83,1.35
53,105,B,814,1,0.83,1.35
53,105,B,814,1,0.83,1.35
53,105,B,814,1,0.83,1.35
54,105,B,2653,1,0.83,1.35
54,105,B,2653,1,0.83,1.35
54,105,B,2653,1,0.83,1.35
54,105,B,2653,1,0.83,1.35
54,105,B,2653,1,0.83,1.35
6,105,C,917,0,0,4.95
6,105,C,917,0,0,4.95
6,105,C,917,0,0,4.95
6,105,C,917,0,0,4.95
8,105,C,1067,1,0,4.95
8,105,C,1067,1,0,4.95
8,105,C,1067,1,0,4.95
8,105,C,1067,1,0,4.95
8,105,C,1067,1,0,4.95
12,105,C,1443,1,0,4.95
12,105,C,1443,1,0,4.95
12,105,C,1443,1,0,4.95
12,105,C,1443,1,0,4.95
12,105,C,1443,1,0,4.95
17,105,C,752,0,0,4.95
17,105,C,752,0,0,4.95
17,105,C,752,0,0,4.95
17,105,C,752,0,0,4.95
17,105,C,752,0,0,4.95
18,105,C,4439,0,0,4.95
18,105,C,4439,0,0,4.95
18,105,C,4439,0,0,4.95
18,105,C,4439,0,0,4.95
20,105,C,1175,1,0,4.95
20,105,C,1175,1,0,4.95
20,105,C,1175,1,0,4.95
20,105,C,1175,1,0,4.95
20,105,C,1175,1,0,4.95
23,105,C,2406,1,0,4.95
23,105,C,2406,1,0,4.95
23,105,C,2406,1,0,4.95
23,105,C,2406,1,0,4.95
23,105,C,2406,1,0,4.95
27,105,C,841,1,0,4.95
27,105,C,841,1,0,4.95
27,105,C,841,1,0,4.95
27,105,C,841,1,0,4.95
27,105,C,841,1,0,4.95
34,105,C,744,0,0,4.95
34,105,C,744,0,0,4.95
34,105,C,744,0,0,4.95
34,105,C,744,0,0,4.95
34,105,C,744,0,0,4.95
37,105,C,1474,1,0,4.95
37,105,C,1474,1,0,4.95
37,105,C,1474,1,0,4.95
37,105,C,1474,1,0,4.95
37,105,C,1474,1,0,4.95
39,105,C,1203,1,0,4.95
39,105,C,1203,1,0,4.95
39,105,C,1203,1,0,4.95
39,105,C,1203,1,0,4.95
39,105,C,1203,1,0,4.95
48,105,C,645,1,0,4.95
48,105,C,645,1,0,4.95
48,105,C,645,1,0,4.95
48,105,C,645,1,0,4.95
48,105,C,645,1,0,4.95
1,105,D,516,1,0,1.35
1,105,D,516,1,0,1.35
1,105,D,516,1,0,1.35
1,105,D,516,1,0,1.35
1,105,D,516,1,0,1.35
10,105,D,545,1,0,1.35
10,105,D,545,1,0,1.35
10,105,D,545,1,0,1.35
10,105,D,545,1,0,1.35
10,105,D,545,1,0,1.35
11,105,D,1356,0,0,1.35
11,105,D,1356,0,0,1.35
11,105,D,1356,0,0,1.35
11,105,D,1356,0,0,1.35
11,105,D,1356,0,0,1.35
16,105,D,716,1,0,1.35
16,105,D,716,1,0,1.35
16,105,D,716,1,0,1.35
16,105,D,716,1,0,1.35
16,105,D,716,1,0,1.35
22,105,D,1117,1,0,1.35
22,105,D,1117,1,0,1.35
22,105,D,1117,1,0,1.35
22,105,D,1117,1,0,1.35
25,105,D,812,1,0,1.35
25,105,D,812,1,0,1.35
25,105,D,812,1,0,1.35
25,105,D,812,1,0,1.35
25,105,D,812,1,0,1.35
29,105,D,1150,1,0,1.35
29,105,D,1150,1,0,1.35
29,105,D,1150,1,0,1.35
29,105,D,1150,1,0,1.35
29,105,D,1150,1,0,1.35
36,105,D,652,0,0,1.35
36,105,D,652,0,0,1.35
36,105,D,652,0,0,1.35
36,105,D,652,0,0,1.35
36,105,D,652,0,0,1.35
38,105,D,485,0,0,1.35
38,105,D,485,0,0,1.35
38,105,D,485,0,0,1.35
38,105,D,485,0,0,1.35
38,105,D,485,0,0,1.35
44,105,D,1133,1,0,1.35
44,105,D,1133,1,0,1.35
44,105,D,1133,1,0,1.35
44,105,D,1133,1,0,1.35
44,105,D,1133,1,0,1.35
45,105,D,1732,1,0,1.35
45,105,D,1732,1,0,1.35
45,105,D,1732,1,0,1.35
45,105,D,1732,1,0,1.35
45,105,D,1732,1,0,1.35
52,105,D,902,1,0,1.35
52,105,D,902,1,0,1.35
52,105,D,902,1,0,1.35
52,105,D,902,1,0,1.35
52,105,D,902,1,0,1.35
6,106,A,406,1,1,4.35
6,106,A,406,1,1,4.35
6,106,A,406,1,1,4.35
6,106,A,406,1,1,4.35
6,106,A,406,1,1,4.35
8,106,A,1041,1,1,4.35
8,106,A,1041,1,1,4.35
8,106,A,1041,1,1,4.35
8,106,A,1041,1,1,4.35
8,106,A,1041,1,1,4.35
12,106,A,641,1,1,4.35
12,106,A,641,1,1,4.35
12,106,A,641,1,1,4.35
12,106,A,641,1,1,4.35
12,106,A,641,1,1,4.35
17,106,A,888,1,1,4.35
17,106,A,888,1,1,4.35
17,106,A,888,1,1,4.35
17,106,A,888,1,1,4.35
17,106,A,888,1,1,4.35
18,106,A,850,1,1,4.35
18,106,A,850,1,1,4.35
18,106,A,850,1,1,4.35
18,106,A,850,1,1,4.35
18,106,A,850,1,1,4.35
20,106,A,991,1,1,4.35
20,106,A,991,1,1,4.35
20,106,A,991,1,1,4.35
20,106,A,991,1,1,4.35
20,106,A,991,1,1,4.35
23,106,A,851,1,1,4.35
