urevent,role,group,Subject,meanamplitude,interval,area,MMN
813,standard,CH,2,0.273781776,7,F,0
814,dev1,CH,2,7.423381329,7,F,7.149599553
817,standard,CH,2,-2.546210051,7,F,0
818,dev1,CH,2,-2.395863771,7,F,0.15034628
827,standard,CH,2,-10.1427002,7,F,0
828,dev1,CH,2,-2.667334795,7,F,7.475365405
833,standard,CH,2,-2.763437033,7,F,0
834,dev1,CH,2,7.887169361,7,F,10.65060639
839,standard,CH,2,9.771969795,7,F,0
840,dev1,CH,2,-2.367478848,7,F,-12.13944864
843,standard,CH,2,11.88239479,7,F,0
844,dev1,CH,2,11.94559288,7,F,0.06319809
847,standard,CH,2,-10.16234112,7,F,0
848,dev1,CH,2,-16.76853371,7,F,-6.60619259
853,standard,CH,2,-3.336019516,7,F,0
854,dev1,CH,2,23.21992493,7,F,26.55594445
859,standard,CH,2,0.770839751,7,F,0
860,dev1,CH,2,11.56556034,7,F,10.79472059
867,standard,CH,2,14.40846825,7,F,0
868,dev1,CH,2,-5.044789791,7,F,-19.45325804
871,standard,CH,2,12.21690273,7,F,0
872,dev1,CH,2,19.27641678,7,F,7.05951405
881,standard,CH,2,14.57039452,7,F,0
882,dev1,CH,2,-13.7511425,7,F,-28.32153702
887,standard,CH,2,2.361330509,7,F,0
888,dev1,CH,2,-11.2679882,7,F,-13.62931871
893,standard,CH,2,-18.00231934,7,F,0
894,dev1,CH,2,6.199500561,7,F,24.2018199
897,standard,CH,2,1.340561986,7,F,0
898,dev1,CH,2,2.327987909,7,F,0.987425923
903,standard,CH,2,-11.09078503,7,F,0
904,dev1,CH,2,-7.488829613,7,F,3.601955417
909,standard,CH,2,9.477726936,7,F,0
910,dev1,CH,2,2.220770597,7,F,-7.256956339
915,standard,CH,2,-5.841880322,7,F,0
916,dev1,CH,2,-21.47327614,7,F,-15.63139582
919,standard,CH,2,-9.325316429,7,F,0
920,dev1,CH,2,-20.49520302,7,F,-11.16988659
925,standard,CH,2,11.78695202,7,F,0
926,dev1,CH,2,-4.677155495,7,F,-16.46410752
933,standard,CH,2,13.42456913,7,F,0
934,dev1,CH,2,-13.12679768,7,F,-26.55136681
939,standard,CH,2,7.060507774,7,F,0
940,dev1,CH,2,6.90997839,7,F,-0.150529384
943,standard,CH,2,16.28473663,7,F,0
944,dev1,CH,2,-9.464608192,7,F,-25.74934482
953,standard,CH,2,2.208033323,7,F,0
954,dev1,CH,2,3.971663237,7,F,1.763629914
957,standard,CH,2,14.98313332,7,F,0
958,dev1,CH,2,-0.565197527,7,F,-15.54833085
961,standard,CH,2,15.42492485,7,F,0
962,dev1,CH,2,-7.476494789,7,F,-22.90141964
969,standard,CH,2,23.44609642,7,F,0
970,dev1,CH,2,-10.93540096,7,F,-34.38149738
983,standard,CH,2,2.861117125,7,F,0
984,dev1,CH,2,-8.995606422,7,F,-11.85672355
993,standard,CH,2,14.55362988,7,F,0
994,dev1,CH,2,0.887068808,7,F,-13.66656107
999,standard,CH,2,-11.75432396,7,F,0
1000,dev1,CH,2,13.07046032,7,F,24.82478428
1007,standard,CH,2,2.206662655,7,F,0
1008,dev1,CH,2,4.956025124,7,F,2.749362469
1011,standard,CH,2,-3.161895037,7,F,0
1012,dev1,CH,2,1.023300529,7,F,4.185195566
1019,standard,CH,2,-5.531387806,7,F,0
1020,dev1,CH,2,-10.94491291,7,F,-5.413525104
1025,standard,CH,2,-0.699135602,7,F,0
1026,dev1,CH,2,5.014457703,7,F,5.713593305
1031,standard,CH,2,-12.02581978,7,F,0
1032,dev1,CH,2,2.548800707,7,F,14.57462049
1037,standard,CH,2,6.488313198,7,F,0
1038,dev1,CH,2,-0.071668625,7,F,-6.559981823
1041,standard,CH,2,7.152649403,7,F,0
1042,dev1,CH,2,-2.453248262,7,F,-9.605897665
1049,standard,CH,2,-7.399382591,7,F,0
1050,dev1,CH,2,-8.682461739,7,F,-1.283079148
1055,standard,CH,2,-12.85999966,7,F,0
1056,dev1,CH,2,11.20002079,7,F,24.06002045
1059,standard,CH,2,-6.419714928,7,F,0
1060,dev1,CH,2,3.104320526,7,F,9.524035454
1067,standard,CH,2,-14.72201443,7,F,0
1068,dev1,CH,2,-9.99289608,7,F,4.72911835
1079,standard,CH,2,-11.31007862,7,F,0
1080,dev1,CH,2,-17.87852859,7,F,-6.56844997
1083,standard,CH,2,-3.54995966,7,F,0
1084,dev1,CH,2,16.95613289,7,F,20.50609255
1087,standard,CH,2,2.782062769,7,F,0
1088,dev1,CH,2,-21.51327896,7,F,-24.29534173
1093,standard,CH,2,-7.208137035,7,F,0
1094,dev1,CH,2,-12.10923576,7,F,-4.901098725
1103,standard,CH,2,7.293583393,7,F,0
1104,dev1,CH,2,-1.588700652,7,F,-8.882284045
1109,standard,CH,2,-10.0487833,7,F,0
1110,dev1,CH,2,-13.52508354,7,F,-3.47630024
1115,standard,CH,2,9.40288353,7,F,0
1116,dev1,CH,2,14.71699333,7,F,5.3141098
1119,standard,CH,2,-28.10869026,7,F,0
1120,dev1,CH,2,-13.96207523,7,F,14.14661503
1125,standard,CH,2,-10.45089626,7,F,0
1126,dev1,CH,2,-2.059179544,7,F,8.391716716
1129,standard,CH,2,-1.178071856,7,F,0
1130,dev1,CH,2,-8.514056206,7,F,-7.33598435
1135,standard,CH,2,-14.50641537,7,F,0
1136,dev1,CH,2,-26.96538353,7,F,-12.45896816
1145,standard,CH,2,18.90740013,7,F,0
1146,dev1,CH,2,8.749135017,7,F,-10.15826511
1151,standard,CH,2,-0.303171098,7,F,0
1152,dev1,CH,2,6.67760849,7,F,6.980779588
1155,standard,CH,2,-12.36107349,7,F,0
1156,dev1,CH,2,4.586558819,7,F,16.94763231
1159,standard,CH,2,2.680732727,7,F,0
1160,dev1,CH,2,-7.55015564,7,F,-10.23088837
1167,standard,CH,2,-9.567923546,7,F,0
1168,dev1,CH,2,-3.49461484,7,F,6.073308706
1175,standard,CH,2,0.137523934,7,F,0
1176,dev1,CH,2,-3.05654645,7,F,-3.194070384
1179,standard,CH,2,6.349835873,7,F,0
1180,dev1,CH,2,8.113085747,7,F,1.763249874
1187,standard,CH,2,7.564957142,7,F,0
1188,dev1,CH,2,2.258014202,7,F,-5.30694294
1193,standard,CH,2,7.564085484,7,F,0
1194,dev1,CH,2,8.419273376,7,F,0.855187892
1199,standard,CH,2,-2.708276033,7,F,0
1200,dev1,CH,2,0.830768228,7,F,3.539044261
1203,standard,CH,2,23.45820427,7,F,0
1204,dev1,CH,2,15.54373455,7,F,-7.91446972
1209,standard,CH,2,4.14223814,7,F,0
1210,dev1,CH,2,-11.05162239,7,F,-15.19386053
1213,standard,CH,2,7.162482738,7,F,0
1214,dev1,CH,2,0.75125891,7,F,-6.411223828
1219,standard,CH,2,13.08251476,7,F,0
1220,dev1,CH,2,3.696672201,7,F,-9.385842559
1227,standard,CH,2,-10.58673763,7,F,0
1228,dev1,CH,2,-7.431183338,7,F,3.155554292
1235,standard,CH,2,2.601726294,7,F,0
1236,dev1,CH,2,12.78375435,7,F,10.18202806
1255,standard,CH,2,15.39392662,7,F,0
1256,dev1,CH,2,6.851566792,7,F,-8.542359828
1265,standard,CH,2,-3.328445196,7,F,0
1266,dev1,CH,2,-27.8051815,7,F,-24.4767363
1269,standard,CH,2,15.4056015,7,F,0
1270,dev1,CH,2,-10.43687153,7,F,-25.84247303
1273,standard,CH,2,-15.43171024,7,F,0
1274,dev1,CH,2,-1.582150102,7,F,13.84956014
1283,standard,CH,2,4.651222706,7,F,0
1284,dev1,CH,2,-21.81067085,7,F,-26.46189356
1287,standard,CH,2,-46.60131073,7,F,0
1288,dev1,CH,2,27.9983387,7,F,74.59964943
1291,standard,CH,2,-27.63204002,7,F,0
1292,dev1,CH,2,7.998799324,7,F,35.63083934
1301,standard,CH,2,-29.70771217,7,F,0
1302,dev1,CH,2,2.140832186,7,F,31.84854436
1305,standard,CH,2,-4.215740681,7,F,0
1306,dev1,CH,2,9.589749336,7,F,13.80549002
1309,standard,CH,2,-6.248301983,7,F,0
1310,dev1,CH,2,23.01717567,7,F,29.26547765
1315,standard,CH,2,12.25213814,7,F,0
1316,dev1,CH,2,10.03659344,7,F,-2.2155447
1321,standard,CH,2,1.406205297,7,F,0
1322,dev1,CH,2,7.593378544,7,F,6.187173247
1331,standard,CH,2,5.528584957,7,F,0
1332,dev1,CH,2,-1.909201622,7,F,-7.437786579
1337,standard,CH,2,-6.290091515,7,F,0
1338,dev1,CH,2,30.51037979,7,F,36.80047131
1343,standard,CH,2,-9.091798782,7,F,0
1344,dev1,CH,2,-1.493365288,7,F,7.598433494
1345,standard,CH,2,8.496138573,7,F,0
1348,dev1,CH,2,20.54952049,7,F,12.05338192
1351,standard,CH,2,3.953202963,7,F,0
1352,dev1,CH,2,-12.89431477,7,F,-16.84751773
1359,standard,CH,2,-10.63086128,7,F,0
1360,dev1,CH,2,3.507657528,7,F,14.13851881
1365,standard,CH,2,-10.06031609,7,F,0
1366,dev1,CH,2,5.348788738,7,F,15.40910483
1369,standard,CH,2,-1.367979646,7,F,0
1370,dev1,CH,2,-5.890926838,7,F,-4.522947192
1377,standard,CH,2,-0.667005837,7,F,0
1378,dev1,CH,2,34.24085236,7,F,34.9078582
1385,standard,CH,2,7.355854988,7,F,0
1386,dev1,CH,2,-0.093936458,7,F,-7.449791446
1389,standard,CH,2,10.99363518,7,F,0
1390,dev1,CH,2,-2.314457417,7,F,-13.3080926
1393,standard,CH,2,5.82745409,7,F,0
1394,dev1,CH,2,14.50269985,7,F,8.67524576
1399,standard,CH,2,13.03011513,7,F,0
1400,dev1,CH,2,10.26356316,7,F,-2.76655197
1405,standard,CH,2,-7.347391605,7,F,0
1406,dev1,CH,2,-18.97361374,7,F,-11.62622214
1411,standard,CH,2,-2.760534286,7,F,0
1412,dev1,CH,2,-14.34082031,7,F,-11.58028602
1419,standard,CH,2,13.4204874,7,F,0
1420,dev1,CH,2,3.207874537,7,F,-10.21261286
1423,standard,CH,2,1.904115081,7,F,0
1424,dev1,CH,2,18.5469532,7,F,16.64283812
1434,dev1,CH,2,4.929885387,7,F,0
1447,standard,CH,2,-6.747282505,7,F,0
1448,dev1,CH,2,-1.518783331,7,F,5.228499174
1455,standard,CH,2,-5.806056976,7,F,0
1456,dev1,CH,2,7.268926144,7,F,13.07498312
1469,standard,CH,2,11.67435551,7,F,0
1470,dev1,CH,2,-11.06462955,7,F,-22.73898506
1491,standard,CH,3,13.85093594,7,F,0
1492,dev1,CH,3,-11.50356388,7,F,-25.35449982
1496,dev1,CH,3,-10.71875,7,F,0
1515,standard,CH,3,-41.08766937,7,F,0
1516,dev1,CH,3,-5.017043114,7,F,36.07062626
1521,standard,CH,3,-8.31701088,7,F,0
1522,dev1,CH,3,-10.16947079,7,F,-1.85245991
1525,standard,CH,3,21.5570488,7,F,0
1530,dev1,CH,3,8.180633545,7,F,-13.37641526
1542,dev1,CH,3,-20.93942833,7,F,0
1562,dev1,CH,3,9.142017365,7,F,0
1570,dev1,CH,3,3.257640839,7,F,0
1573,standard,CH,3,6.444147587,7,F,0
1574,dev1,CH,3,-4.693176746,7,F,-11.13732433
1581,standard,CH,3,7.612873554,7,F,0
1582,dev1,CH,3,17.3746891,7,F,9.761815546
1587,standard,CH,3,4.71748209,7,F,0
1588,dev1,CH,3,5.538607121,7,F,0.821125031
1593,standard,CH,3,-21.01500511,7,F,0
1594,dev1,CH,3,-10.35066414,7,F,10.66434097
1597,standard,CH,3,13.81455803,7,F,0
1598,dev1,CH,3,12.19143009,7,F,-1.62312794
1605,standard,CH,3,8.758740425,7,F,0
1606,dev1,CH,3,26.41030502,7,F,17.6515646
1611,standard,CH,3,-4.270518303,7,F,0
1612,dev1,CH,3,-8.59943676,7,F,-4.328918457
1615,standard,CH,3,0.794981956,7,F,0
1616,dev1,CH,3,8.186070442,7,F,7.391088486
1619,standard,CH,3,0.628245056,7,F,0
1620,dev1,CH,3,2.97661376,7,F,2.348368704
1627,standard,CH,3,25.31114006,7,F,0
1628,dev1,CH,3,-17.66003036,7,F,-42.97117042
1641,standard,CH,3,16.28948784,7,F,0
1642,dev1,CH,3,-0.480820805,7,F,-16.77030865
1647,standard,CH,3,30.37248421,7,F,0
1648,dev1,CH,3,2.319491863,7,F,-28.05299235
1659,standard,CH,3,-30.03983116,7,F,0
1660,dev1,CH,3,-2.198956013,7,F,27.84087515
1665,standard,CH,3,-21.60035515,7,F,0
1666,dev1,CH,3,-22.02262878,7,F,-0.42227363
1669,standard,CH,3,-3.053855896,7,F,0
1670,dev1,CH,3,-28.31294632,7,F,-25.25909042
1675,standard,CH,3,41.88217545,7,F,0
1676,dev1,CH,3,5.665784359,7,F,-36.21639109
1685,standard,CH,3,-16.63240051,7,F,0
1686,dev1,CH,3,1.478873014,7,F,18.11127352
1695,standard,CH,3,-25.73530769,7,F,0
1696,dev1,CH,3,2.968791723,7,F,28.70409941
1699,standard,CH,3,4.432435513,7,F,0
1700,dev1,CH,3,-8.555883408,7,F,-12.98831892
1703,standard,CH,3,-13.47589874,7,F,0
1704,dev1,CH,3,-26.0475502,7,F,-12.57165146
1711,standard,CH,3,13.40686607,7,F,0
1712,dev1,CH,3,10.19406986,7,F,-3.21279621
1719,standard,CH,3,29.52913475,7,F,0
1720,dev1,CH,3,21.25021362,7,F,-8.27892113
1725,standard,CH,3,16.16214752,7,F,0
1726,dev1,CH,3,9.610880852,7,F,-6.551266668
1731,standard,CH,3,-3.005673647,7,F,0
1732,dev1,CH,3,-18.95807457,7,F,-15.95240092
1735,standard,CH,3,-4.458039761,7,F,0
1736,dev1,CH,3,16.93839645,7,F,21.39643621
1743,standard,CH,3,12.26874733,7,F,0
1744,dev1,CH,3,10.55007648,7,F,-1.71867085
1747,standard,CH,3,-18.86428642,7,F,0
1748,dev1,CH,3,25.33009529,7,F,44.19438171
1755,standard,CH,3,10.77691746,7,F,0
1756,dev1,CH,3,0.0773701,7,F,-10.69954736
1767,standard,CH,3,-9.230447769,7,F,0
1768,dev1,CH,3,-24.38046837,7,F,-15.1500206
1771,standard,CH,3,24.96186638,7,F,0
1772,dev1,CH,3,-19.22208214,7,F,-44.18394852
1775,standard,CH,3,19.21466637,7,F,0
1776,dev1,CH,3,4.77836132,7,F,-14.43630505
1781,standard,CH,3,10.47060204,7,F,0
1782,dev1,CH,3,-4.289896488,7,F,-14.76049853
1787,standard,CH,3,-16.95841408,7,F,0
1788,dev1,CH,3,3.225741148,7,F,20.18415523
1793,standard,CH,3,9.118250847,7,F,0
1794,dev1,CH,3,10.90976238,7,F,1.791511533
1814,dev1,CH,3,-4.060685158,7,F,0
1817,standard,CH,3,-21.86579895,7,F,0
1818,dev1,CH,3,-20.44394302,7,F,1.42185593
1827,standard,CH,3,-3.695310831,7,F,0
1828,dev1,CH,3,-0.764868796,7,F,2.930442035
1843,standard,CH,3,12.14409542,7,F,0
1844,dev1,CH,3,-8.970564842,7,F,-21.11466026
1851,standard,CH,3,8.116921425,7,F,0
1852,dev1,CH,3,2.820587397,7,F,-5.296334028
1861,standard,CH,3,-26.83625984,7,F,0
1862,dev1,CH,3,-12.35209179,7,F,14.48416805
1870,dev1,CH,3,23.23276138,7,F,0
1873,standard,CH,3,-28.9284935,7,F,0
1874,dev1,CH,3,-4.653768063,7,F,24.27472544
1885,standard,CH,3,6.989982128,7,F,0
1886,dev1,CH,3,-3.510757208,7,F,-10.50073934
1893,standard,CH,3,-2.443027258,7,F,0
1894,dev1,CH,3,-27.34754372,7,F,-24.90451646
1897,standard,CH,3,-26.48372459,7,F,0
1898,dev1,CH,3,-11.25060272,7,F,15.23312187
1903,standard,CH,3,-24.97789955,7,F,0
1904,dev1,CH,3,-30.82163811,7,F,-5.84373856
1907,standard,CH,3,-11.11324883,7,F,0
1908,dev1,CH,3,-4.41552496,7,F,6.69772387
1919,standard,CH,3,-21.03977776,7,F,0
1920,dev1,CH,3,6.928975582,7,F,27.96875334
1925,standard,CH,3,-17.19721031,7,F,0
1926,dev1,CH,3,-0.523575962,7,F,16.67363435
1935,standard,CH,3,-3.498398542,7,F,0
1936,dev1,CH,3,37.18466949,7,F,40.68306803
1941,standard,CH,3,9.381217003,7,F,0
1942,dev1,CH,3,13.70939636,7,F,4.328179357
1945,standard,CH,3,-10.16207027,7,F,0
1946,dev1,CH,3,-3.787176847,7,F,6.374893423
1949,standard,CH,3,9.797189713,7,F,0
1950,dev1,CH,3,-13.47573757,7,F,-23.27292728
1959,standard,CH,3,7.234973431,7,F,0
1960,dev1,CH,3,-0.484572262,7,F,-7.719545693
1965,standard,CH,3,15.98071957,7,F,0
1966,dev1,CH,3,10.34931469,7,F,-5.63140488
1969,standard,CH,3,-13.82246876,7,F,0
1972,dev1,CH,3,10.58762646,7,F,24.41009522
1976,dev1,CH,3,-7.019650459,7,F,0
1989,standard,CH,3,19.85674095,7,F,0
1990,dev1,CH,3,3.601495743,7,F,-16.25524521
1994,dev1,CH,3,7.295512199,7,F,0
2003,standard,CH,3,1.680313349,7,F,0
2004,dev1,CH,3,8.426253319,7,F,6.74593997
2011,standard,CH,3,12.55225086,7,F,0
2012,dev1,CH,3,-13.27983379,7,F,-25.83208465
2019,standard,CH,3,-13.77840328,7,F,0
2020,dev1,CH,3,16.18520737,7,F,29.96361065
2023,standard,CH,3,-8.132886887,7,F,0
2024,dev1,CH,3,19.33694839,7,F,27.46983528
2031,standard,CH,3,-24.7046299,7,F,0
2032,dev1,CH,3,8.901928902,7,F,33.6065588
2041,standard,CH,3,-15.44106197,7,F,0
2042,dev1,CH,3,1.774812937,7,F,17.21587491
2049,standard,CH,3,-19.71989059,7,F,0
2050,dev1,CH,3,-10.23132324,7,F,9.48856735
2053,standard,CH,3,-19.91777039,7,F,0
2054,dev1,CH,3,-12.18552494,7,F,7.73224545
2057,standard,CH,3,20.38148308,7,F,0
2058,dev1,CH,3,10.97155571,7,F,-9.40992737
2063,standard,CH,3,17.22556114,7,F,0
2064,dev1,CH,3,10.83627987,7,F,-6.38928127
2069,standard,CH,3,-5.662241936,7,F,0
2070,dev1,CH,3,-3.722707272,7,F,1.939534664
2090,dev1,CH,3,28.8246479,7,F,0
2109,standard,CH,3,-0.575032771,7,F,0
2110,dev1,CH,3,3.9995296,7,F,4.574562371
2113,standard,CH,3,-0.744086146,7,F,0
2114,dev1,CH,3,-24.45939445,7,F,-23.7153083
2117,standard,CH,3,8.564982414,7,F,0
2120,dev1,CH,3,12.18723869,7,F,3.622256276
2127,standard,CH,3,3.442690611,7,F,0
2128,dev1,CH,3,-8.358447075,7,F,-11.80113769
2149,standard,CH,3,8.229067802,7,F,0
2150,dev1,CH,3,-11.27176762,7,F,-19.50083542
2158,dev1,CH,3,-19.34425163,7,F,0
2169,standard,CH,3,13.87880039,7,F,0
2170,dev1,CH,3,-8.861535072,7,F,-22.74033546
2175,standard,CH,3,-14.31917286,7,F,0
2176,dev1,CH,3,-12.08954811,7,F,2.22962475
2181,standard,CH,3,-10.28183746,7,F,0
2182,dev1,CH,3,-11.57571983,7,F,-1.29388237
2187,standard,CH,3,-8.079339027,7,F,0
2188,dev1,CH,3,8.697525024,7,F,16.77686405
2195,standard,CH,3,28.67172813,7,F,0
2198,dev1,CH,3,-7.906755924,7,F,-36.57848405
2203,standard,CH,3,6.176568508,7,F,0
2204,dev1,CH,3,49.37633133,7,F,43.19976282
2227,standard,CH,4,2.492584944,7,F,0
2228,dev1,CH,4,-16.20913124,7,F,-18.70171618
2233,standard,CH,4,-9.051024437,7,F,0
2234,dev1,CH,4,18.33703995,7,F,27.38806439
2239,standard,CH,4,9.537417412,7,F,0
2240,dev1,CH,4,12.94911098,7,F,3.411693568
2243,standard,CH,4,17.16511345,7,F,0
2244,dev1,CH,4,-9.852694511,7,F,-27.01780796
2261,standard,CH,4,-2.953708649,7,F,0
2262,dev1,CH,4,-11.62023163,7,F,-8.666522981
2273,standard,CH,4,-0.711046636,7,F,0
2274,dev1,CH,4,1.491131663,7,F,2.202178299
2281,standard,CH,4,-7.09362936,7,F,0
2282,dev1,CH,4,0.982588172,7,F,8.076217532
2285,standard,CH,4,-5.718978882,7,F,0
2286,dev1,CH,4,17.04149246,7,F,22.76047134
2289,standard,CH,4,1.523336053,7,F,0
2290,dev1,CH,4,-13.12715244,7,F,-14.65048849
2295,standard,CH,4,18.21713448,7,F,0
2296,dev1,CH,4,16.61011314,7,F,-1.60702134
2301,standard,CH,4,7.758667469,7,F,0
2302,dev1,CH,4,5.545506001,7,F,-2.213161468
2309,standard,CH,4,-0.747249067,7,F,0
2310,dev1,CH,4,9.953796387,7,F,10.70104545
2313,standard,CH,4,-5.917109489,7,F,0
2314,dev1,CH,4,4.003938198,7,F,9.921047687
2323,standard,CH,4,7.557572365,7,F,0
2324,dev1,CH,4,2.789433002,7,F,-4.768139363
2329,standard,CH,4,-23.49720383,7,F,0
2330,dev1,CH,4,-5.861793041,7,F,17.63541079
2333,standard,CH,4,-7.291680813,7,F,0
2334,dev1,CH,4,-4.158722878,7,F,3.132957935
2337,standard,CH,4,-3.37241292,7,F,0
2338,dev1,CH,4,-1.84154129,7,F,1.53087163
2343,standard,CH,4,1.117374778,7,F,0
2344,dev1,CH,4,0.504713535,7,F,-0.612661243
2349,standard,CH,4,-2.601042986,7,F,0
2350,dev1,CH,4,5.466280937,7,F,8.067323923
2357,standard,CH,4,12.1498003,7,F,0
2358,dev1,CH,4,-0.292969614,7,F,-12.44276991
2361,standard,CH,4,-10.02924538,7,F,0
2362,dev1,CH,4,-13.18169975,7,F,-3.15245437
2367,standard,CH,4,3.512505054,7,F,0
2368,dev1,CH,4,7.344044209,7,F,3.831539155
2373,standard,CH,4,15.6916151,7,F,0
2374,dev1,CH,4,-23.2031002,7,F,-38.8947153
2379,standard,CH,4,-1.492340446,7,F,0
2380,dev1,CH,4,6.106224537,7,F,7.598564983
2385,standard,CH,4,1.174643517,7,F,0
2386,dev1,CH,4,-16.53020668,7,F,-17.7048502
2409,standard,CH,4,-10.94421387,7,F,0
2410,dev1,CH,4,-10.20156002,7,F,0.74265385
2417,standard,CH,4,15.040061,7,F,0
2418,dev1,CH,4,-20.29814529,7,F,-35.33820629
2425,standard,CH,4,-15.01165867,7,F,0
2426,dev1,CH,4,-7.278687477,7,F,7.732971193
2429,standard,CH,4,-2.884540319,7,F,0
2430,dev1,CH,4,-1.134604096,7,F,1.749936223
2435,standard,CH,4,-1.144133925,7,F,0
2436,dev1,CH,4,6.236625671,7,F,7.380759596
2441,standard,CH,4,23.25290871,7,F,0
2442,dev1,CH,4,5.536999702,7,F,-17.71590901
2447,standard,CH,4,-5.47927618,7,F,0
2448,dev1,CH,4,-6.045916557,7,F,-0.566640377
2451,standard,CH,4,-4.032376289,7,F,0
2452,dev1,CH,4,-17.62937737,7,F,-13.59700108
2459,standard,CH,4,-6.690448761,7,F,0
2460,dev1,CH,4,-18.26317024,7,F,-11.57272148
2467,standard,CH,4,-20.71118546,7,F,0
2468,dev1,CH,4,-9.630387306,7,F,11.08079815
2473,standard,CH,4,-0.993732274,7,F,0
2474,dev1,CH,4,-4.353281975,7,F,-3.359549701
2477,standard,CH,4,5.464785576,7,F,0
2478,dev1,CH,4,10.51566982,7,F,5.050884244
2485,standard,CH,4,-17.43608475,7,F,0
2486,dev1,CH,4,0.54851234,7,F,17.98459709
2491,standard,CH,4,-5.288737297,7,F,0
2492,dev1,CH,4,-2.19775629,7,F,3.090981007
2497,standard,CH,4,-16.89233398,7,F,0
2498,dev1,CH,4,-26.19920158,7,F,-9.3068676
2501,standard,CH,4,2.780570507,7,F,0
2502,dev1,CH,4,14.96503544,7,F,12.18446493
2509,standard,CH,4,-4.017960548,7,F,0
2510,dev1,CH,4,1.743764877,7,F,5.761725425
2513,standard,CH,4,8.983168602,7,F,0
2514,dev1,CH,4,0.622985959,7,F,-8.360182643
2520,dev1,CH,4,-32.22618484,7,F,0
2525,standard,CH,4,13.08688164,7,F,0
2526,dev1,CH,4,6.46538496,7,F,-6.62149668
2527,standard,CH,4,-7.051543236,7,F,0
2530,dev1,CH,4,23.59649658,7,F,30.64803982
2543,standard,CH,4,-19.25285912,7,F,0
2544,dev1,CH,4,-2.96056366,7,F,16.29229546
2547,standard,CH,4,-3.90490222,7,F,0
2548,dev1,CH,4,20.37889671,7,F,24.28379893
2557,standard,CH,4,0.19513987,7,F,0
2558,dev1,CH,4,4.237154484,7,F,4.042014614
2562,dev1,CH,4,-17.14831161,7,F,0
2569,standard,CH,4,2.071810961,7,F,0
2570,dev1,CH,4,-8.960711479,7,F,-11.03252244
2573,standard,CH,4,9.78047657,7,F,0
2574,dev1,CH,4,-0.463662565,7,F,-10.24413914
2575,standard,CH,4,2.679862976,7,F,0
2578,dev1,CH,4,-3.135759354,7,F,-5.81562233
2583,standard,CH,4,-9.406694412,7,F,0
2584,dev1,CH,4,4.478051186,7,F,13.8847456
2587,standard,CH,4,6.879072666,7,F,0
2590,dev1,CH,4,-8.182878494,7,F,-15.06195116
2601,standard,CH,4,10.67397213,7,F,0
2602,dev1,CH,4,5.275815487,7,F,-5.398156643
2607,standard,CH,4,-8.458518982,7,F,0
2608,dev1,CH,4,-28.84945679,7,F,-20.39093781
2617,standard,CH,4,3.09497571,7,F,0
2618,dev1,CH,4,-14.07177734,7,F,-17.16675305
2621,standard,CH,4,7.41736269,7,F,0
2622,dev1,CH,4,6.225449562,7,F,-1.191913128
2627,standard,CH,4,-5.972081661,7,F,0
2628,dev1,CH,4,18.98246384,7,F,24.9545455
2635,standard,CH,4,12.03558159,7,F,0
2636,dev1,CH,4,-3.376258135,7,F,-15.41183973
2639,standard,CH,4,-8.289916992,7,F,0
2640,dev1,CH,4,-44.98254013,7,F,-36.69262314
2644,dev1,CH,4,14.8729353,7,F,0
2649,standard,CH,4,-11.95676231,7,F,0
2650,dev1,CH,4,-7.963867664,7,F,3.992894646
2655,standard,CH,4,-0.346631736,7,F,0
2658,dev1,CH,4,-0.026668582,7,F,0.319963154
2664,dev1,CH,4,24.44254875,7,F,0
2673,standard,CH,4,0.720335424,7,F,0
2674,dev1,CH,4,-18.14948082,7,F,-18.86981624
2683,standard,CH,4,9.412157059,7,F,0
2684,dev1,CH,4,31.0207386,7,F,21.60858154
2687,standard,CH,4,18.6188488,7,F,0
2688,dev1,CH,4,5.307272434,7,F,-13.31157637
2693,standard,CH,4,9.098400116,7,F,0
2694,dev1,CH,4,-8.331380844,7,F,-17.42978096
2697,standard,CH,4,-33.9308815,7,F,0
2698,dev1,CH,4,-13.30315685,7,F,20.62772465
2703,standard,CH,4,-0.024848303,7,F,0
2704,dev1,CH,4,-10.18852711,7,F,-10.16367881
2717,standard,CH,4,-1.078445077,7,F,0
2720,dev1,CH,4,-10.53771973,7,F,-9.459274653
2723,standard,CH,4,3.358831406,7,F,0
2724,dev1,CH,4,-10.13442135,7,F,-13.49325276
2727,standard,CH,4,-5.586295605,7,F,0
2728,dev1,CH,4,-4.328669071,7,F,1.257626534
2735,standard,CH,4,0.693204284,7,F,0
2736,dev1,CH,4,8.544534683,7,F,7.851330399
2739,standard,CH,4,-13.52247143,7,F,0
2742,dev1,CH,4,-2.832991838,7,F,10.68947959
2747,standard,CH,4,-4.743235111,7,F,0
2748,dev1,CH,4,-4.181412697,7,F,0.561822414
2753,standard,CH,4,3.261152029,7,F,0
2754,dev1,CH,4,1.740218997,7,F,-1.520933032
2759,standard,CH,4,16.48898315,7,F,0
2760,dev1,CH,4,-2.517096281,7,F,-19.00607943
2775,standard,CH,4,20.08536339,7,F,0
2776,dev1,CH,4,-6.88553524,7,F,-26.97089863
2785,standard,CH,4,17.49396133,7,F,0
2786,dev1,CH,4,11.9148283,7,F,-5.57913303
2789,standard,CH,4,0.756536484,7,F,0
2794,dev1,CH,4,-11.55838966,7,F,-12.31492614
