participant,age,grade,group,sminch,z.ph.d,z.lex.d,z.ps.rep,z.f.sound,z.sound.det,z.num.sound,z.sound.chan,item.id,word.id,word.serial.no,number.morphemes,POS,ambig,base.form,rel.position,word.length,prev.length,next.length,frequency,ao,task_need,ACCURACY,IA_FIXATION_COUNT,IA_SKIP,IA_REGRESSION_IN,IA_REGRESSION_OUT,IA_FIRST_FIXATION_DURATION,IA_FIRST_RUN_DWELL_TIME,IA_DWELL_TIME,IA_FIRST_FIXATION_X,IA_RIGHT,IA_LEFT,IA_FIRST_RUN_FIXATION_COUNT,IA_SECOND_RUN_DWELL_TIME,IA_REGRESSION_PATH_DURATION,landing
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,24,доме,2,2,NOUN,0,0,0.2222222222,4,1,7,2.64955716,31.647,FALSE,-1,7,1,1,0,108,108,3106,185.1,278,178,1,324,1877,-0.036250000000000074
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,24,лесника,3,4,NOUN,1,0,0.3333333333,7,4,8,0.05541557,1.9799999999999998,FALSE,-1,5,1,0,0,1110,1110,3957,285.9,438,278,1,2847,5834,-0.015000000000000163
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,24,охотники,4,3,NOUN,0,0,0.4444444444,8,7,5,0.51952101,2.904,FALSE,-1,5,1,0,0,722,2678,2678,461.1,618,438,5,.,2678,0.08187500000000014
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,24,нашли,5,3,VERB,0,0,0.5555555556,5,8,5,1.63475945,4.092,FALSE,-1,2,1,0,0,472,978,978,662.8,738,618,2,.,978,0.34799999999999953
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,24,крупу,6,2,NOUN,1,0,0.6666666667,5,5,6,0.0519521,NA,FALSE,-1,5,0,0,1,142,142,1888,775.3,875,738,1,1746,14083,0.23333333333333295
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,24,сухари,7,3,NOUN,1,0,0.7777777778,6,5,1,0.08312336,3.4979999999999998,FALSE,-1,2,0,0,0,343,825,825,904.6,1018,875,2,.,825,0.15934959349593514
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,24,и,8,1,FUNCTION,1,1,0.8888888889,1,6,6,667.73689381,0.9899999999999999,FALSE,-1,1,0,0,0,1016,1016,1016,1024.2,1058,1018,1,.,1016,-0.18999999999999773
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,24,спички,9,2,NOUN,1,0,0.99999,6,1,0,0.32210303,2.739,FALSE,-1,3,0,0,0,652,2772,2772,1073.7,1230,1058,3,.,3210,0.0375000000000003
s29_norm3,6,1,norm,29,NA,NA,NA,NA,0.87,NA,0.7,23,с,2,1,FUNCTION,1,1,0.2857142857,1,7,9,183.21428024,NA,TRUE,1,0,1,.,.,.,NA,0,NA,337,297,.,.,.,NA
s29_norm3,6,1,norm,29,NA,NA,NA,NA,0.87,NA,0.7,23,подарками,3,4,NOUN,0,0,0.4285714286,9,1,7,0.10044073,6.204,TRUE,1,6,1,0,0,32,61,349,375.5,537,337,2,288,349,0.15833333333333333
s29_norm3,6,1,norm,29,NA,NA,NA,NA,0.87,NA,0.7,23,украшал,4,5,VERB,0,0,0.5714285714,7,9,4,0.01039042,45.54,TRUE,1,27,0,0,1,61,98,2360,656.6,697,537,2,33,3343,0.782857142857143
s29_norm3,6,1,norm,29,NA,NA,NA,NA,0.87,NA,0.7,23,бант,5,2,NOUN,1,1,0.7142857143,4,7,9,0.07619642,3.267,TRUE,1,3,0,0,0,129,129,268,751.5,797,697,1,139,129,0.55625
s29_norm3,6,1,norm,29,NA,NA,NA,NA,0.87,NA,0.7,23,огромного,6,3,ADJ,1,0,0.8571428571,9,4,7,0.23897967,14.453999999999999,TRUE,1,16,0,0,0,24,47,862,886.6,997,797,2,815,1001,0.44222222222222235
s29_norm3,6,1,norm,29,NA,NA,NA,NA,0.87,NA,0.7,23,размера,7,3,NOUN,1,0,1,7,9,0,0.12122157,2.8049999999999997,TRUE,1,7,0,0,1,22,388,388,1033,1189,997,7,.,807,0.1511627906976744
s39_norm3,7,1,norm,12,NA,NA,NA,NA,0.79,NA,0.29,23,коробку,1,3,NOUN,1,0,0.142857142857143,7,0,1,0.51605754,17.259,TRUE,1,17,0,0,1,169,398,7030,190.2,297,120,2,3414,6632,0.3834394904458598
s39_norm3,7,1,norm,12,NA,NA,NA,NA,0.79,NA,0.29,23,с,2,1,FUNCTION,1,1,0.2857142857,1,7,9,183.21428024,2.3099999999999996,TRUE,1,1,0,0,0,257,257,257,308.6,337,297,1,.,257,0.08000000000000114
s39_norm3,7,1,norm,12,NA,NA,NA,NA,0.79,NA,0.29,23,подарками,3,4,NOUN,0,0,0.4285714286,9,1,7,0.10044073,5.840999999999999,TRUE,1,13,0,0,0,1108,2103,7180,360.4,537,337,2,5077,7180,0.07444444444444431
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,6,мне,1,2,PRONOUN,1,0,0.111,3,0,4,42.05349422,NA,FALSE,-1,3,1,0,0,1013,1497,1703,155,219,120,2,206,.,0.31645569620253167
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,6,было,2,3,VERB,1,0,0.2222222222,4,3,4,57.60448986,4.389,FALSE,-1,3,0,1,0,616,616,1110,278.2,318,219,1,256,616,0.6227848101265822
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,6,лень,3,1,ADV,1,1,0.3333333333,4,4,4,0.86240488,2.673,FALSE,-1,7,0,0,1,344,1206,3438,321.6,419,318,4,2232,4138,-0.07901234567901207
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,6,идти,4,2,VERB,0,1,0.4444444444,4,4,7,3.68167224,4.191,FALSE,-1,1,0,0,0,232,232,232,462.6,519,419,1,.,232,0.42000000000000026
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,6,сметать,5,4,VERB,0,1,0.5555555556,7,4,4,1e-4,2.937,FALSE,-1,9,0,1,0,331,1751,5205,531.7,679,519,3,3237,4988,0.01928571428571461
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,6,снег,6,2,NOUN,1,0,0.6666666667,4,7,8,2.64609369,5.181,FALSE,-1,6,0,0,1,272,1314,3393,696.2,796,679,2,2079,3610,0.07422680412371181
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,6,лежавший,7,4,ADJ,1,0,0.7777777778,8,4,2,0.05887905,3.135,FALSE,-1,1,0,0,0,251,251,251,942.7,979,796,1,.,251,0.8386503067484665
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,6,на,8,1,FUNCTION,1,1,0.8888888889,2,8,6,309.13924671,3.3659999999999997,FALSE,-1,1,0,0,0,366,366,366,1031.3,1038,979,1,.,366,1.0846153846153834
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,6,машине,9,2,NOUN,1,0,0.99999,6,2,0,0.99401687,2.772,FALSE,-1,3,0,0,0,315,2376,2376,1106.9,1211,1038,3,.,2930,0.3849673202614385
s39_norm3,7,1,norm,12,NA,NA,NA,NA,0.79,NA,0.29,23,украшал,4,5,VERB,0,0,0.5714285714,7,9,4,0.01039042,1.32,TRUE,1,5,0,0,0,159,1523,1697,604.4,697,537,4,174,1697,0.40999999999999986
s39_norm3,7,1,norm,12,NA,NA,NA,NA,0.79,NA,0.29,23,бант,5,2,NOUN,1,1,0.7142857143,4,7,9,0.07619642,4.191,TRUE,1,1,0,0,0,777,777,777,731,797,697,1,.,777,0.3
s39_norm3,7,1,norm,12,NA,NA,NA,NA,0.79,NA,0.29,23,огромного,6,3,ADJ,1,0,0.8571428571,9,4,7,0.23897967,7.028999999999999,TRUE,1,5,0,1,0,276,276,709,800.8,997,797,1,328,604,-0.034444444444444694
s39_norm3,7,1,norm,12,NA,NA,NA,NA,0.79,NA,0.29,23,размера,7,3,NOUN,1,0,1,7,9,0,0.12122157,3.465,TRUE,1,16,0,0,1,47,638,3428,1014.6,1189,997,4,38,3850,0.04418604651162804
16t_norm2,11,4,norm,99,0.95,0.91,0.87,0.66,0.95,0.45,0.7,23,коробку,1,3,NOUN,1,0,0.142857142857143,7,0,1,0.51605754,8.645999999999999,TRUE,1,5,1,0,0,111,1193,1193,216.4,297,120,5,.,296,0.5503184713375796
16t_norm2,11,4,norm,99,0.95,0.91,0.87,0.66,0.95,0.45,0.7,23,с,2,1,FUNCTION,1,1,0.2857142857,1,7,9,183.21428024,NA,TRUE,1,2,0,0,1,116,116,379,304.7,337,297,1,263,1572,-0.11500000000000057
16t_norm2,11,4,norm,99,0.95,0.91,0.87,0.66,0.95,0.45,0.7,23,подарками,3,4,NOUN,0,0,0.4285714286,9,1,7,0.10044073,4.356,TRUE,1,2,0,0,0,183,245,245,382.8,537,337,2,.,245,0.19888888888888895
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,18,в,1,1,FUNCTION,0,1,0.142857142857143,1,0,7,376.07433395,3.1679999999999997,FALSE,-1,4,1,0,0,695,1409,2277,143.3,178,120,2,868,.,0.3500000000000003
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,18,вопросе,2,2,NOUN,0,0,0.2857142857,7,1,9,0.04502515,2.508,FALSE,-1,2,0,0,0,463,463,881,184.1,338,178,1,418,418,-0.027857142857142896
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,18,командира,3,3,NOUN,1,0,0.4285714286,9,7,4,0.24590661,2.8379999999999996,FALSE,-1,5,0,0,0,472,2056,2056,399.8,537,338,5,.,2056,0.2893854748603353
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,18,ясно,4,2,ADV,1,1,0.5714285714,4,9,8,2.63570327,2.178,FALSE,-1,3,0,0,0,376,1334,1334,562.2,638,537,3,.,1334,0.1876543209876549
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,18,слышался,5,5,VERB,0,0,0.7142857143,8,4,5,0.31171261,3.267,FALSE,-1,4,0,1,0,209,1003,1272,774.8,817,638,3,269,1003,0.7974842767295595
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,18,упрек,6,3,NOUN,1,1,0.8571428571,5,8,7,1e-4,3.7289999999999996,FALSE,-1,3,0,0,1,419,419,1418,822.6,938,817,1,999,2100,-0.04356435643564334
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,18,солдату,7,2,NOUN,0,0,1,7,5,0,0.09005031,NA,FALSE,-1,0,1,.,.,.,NA,0,NA,1130,938,.,.,.,NA
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,31,сломанную,1,5,ADJ,0,0,0.142857142857143,9,0,5,0.03463473,1.32,FALSE,-1,7,0,0,0,804,1765,4481,124.8,339,120,3,2716,1181,-0.026130653266331672
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,31,вчера,2,1,ADV,1,1,0.2857142857,5,9,7,2.79848652,1.287,FALSE,-1,1,1,1,0,792,792,792,453.6,458,339,1,.,792,1.0565656565656567
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,31,розетку,3,2,NOUN,0,0,0.4285714286,7,5,5,0.02424431,1.848,FALSE,-1,7,0,0,1,465,465,3358,485.9,618,458,1,1372,4150,0.1278571428571427
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,31,сумел,4,5,VERB,0,0,0.5714285714,5,7,8,0.34634734,2.0789999999999997,FALSE,-1,1,0,0,0,773,773,773,671.2,738,618,1,.,773,0.43200000000000044
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,31,починить,5,4,VERB,0,1,0.7142857143,8,5,6,0.19049104,4.784999999999999,FALSE,-1,5,0,0,0,408,1128,1128,758.3,918,738,5,.,1128,0.06437499999999971
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,31,только,6,1,FUNCTION,1,1,0.8571428571,6,8,8,50.28617053,3.7949999999999995,FALSE,-1,2,0,0,0,1218,1513,1513,940,1058,918,2,.,1781,0.1
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,31,электрик,7,3,NOUN,0,1,1,8,6,0,0.01385389,NA,FALSE,-1,0,1,.,.,.,NA,0,NA,1270,1058,.,.,.,NA
16t_norm2,11,4,norm,99,0.95,0.91,0.87,0.66,0.95,0.45,0.7,23,украшал,4,5,VERB,0,0,0.5714285714,7,9,4,0.01039042,12.936,TRUE,1,7,0,0,0,199,973,973,576.4,697,537,7,.,973,0.20999999999999983
16t_norm2,11,4,norm,99,0.95,0.91,0.87,0.66,0.95,0.45,0.7,23,бант,5,2,NOUN,1,1,0.7142857143,4,7,9,0.07619642,6.896999999999999,TRUE,1,2,0,0,0,208,346,346,714.1,797,697,2,.,346,0.08875000000000029
16t_norm2,11,4,norm,99,0.95,0.91,0.87,0.66,0.95,0.45,0.7,23,огромного,6,3,ADJ,1,0,0.8571428571,9,4,7,0.23897967,8.481,TRUE,1,4,0,0,0,288,750,750,810.7,997,797,4,.,750,0.02055555555555581
16t_norm2,11,4,norm,99,0.95,0.91,0.87,0.66,0.95,0.45,0.7,23,размера,7,3,NOUN,1,0,1,7,9,0,0.12122157,7.392,TRUE,1,3,0,0,1,252,694,694,1022.5,1189,997,3,.,1174,0.09011627906976744
17t_norm2,10,4,norm,104,0.97,0.95,0.95,0.95,1,0.75,0.95,23,коробку,1,3,NOUN,1,0,0.142857142857143,7,0,1,0.51605754,25.806,TRUE,1,4,1,0,0,201,1197,1197,179,297,120,4,.,94,0.31210191082802546
17t_norm2,10,4,norm,104,0.97,0.95,0.95,0.95,1,0.75,0.95,23,с,2,1,FUNCTION,1,1,0.2857142857,1,7,9,183.21428024,NA,TRUE,1,0,1,.,.,.,NA,0,NA,337,297,.,.,.,NA
17t_norm2,10,4,norm,104,0.97,0.95,0.95,0.95,1,0.75,0.95,23,подарками,3,4,NOUN,0,0,0.4285714286,9,1,7,0.10044073,145.563,TRUE,1,4,0,0,1,69,69,496,454.2,537,337,1,427,1693,0.5955555555555555
17t_norm2,10,4,norm,104,0.97,0.95,0.95,0.95,1,0.75,0.95,23,украшал,4,5,VERB,0,0,0.5714285714,7,9,4,0.01039042,20.163,TRUE,1,2,0,0,0,256,404,404,596.3,697,537,2,.,404,0.3521428571428568
17t_norm2,10,4,norm,104,0.97,0.95,0.95,0.95,1,0.75,0.95,23,бант,5,2,NOUN,1,1,0.7142857143,4,7,9,0.07619642,13.892999999999999,TRUE,1,2,0,0,0,39,409,409,721.6,797,697,2,.,409,0.18250000000000027
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,25,перед,1,1,FUNCTION,1,1,0.166666666666667,5,0,9,10.96535684,20.394,FALSE,-1,3,1,0,0,224,1154,1946,129.1,259,120,2,792,792,-0.007563025210084081
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,25,поворотом,2,3,NOUN,0,0,0.3333333333,9,5,5,0.19049104,1.4849999999999999,FALSE,-1,6,1,0,0,571,571,2598,303,458,259,1,2027,2598,0.18994413407821228
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,25,мопед,3,2,NOUN,1,1,0.5,5,9,10,0.03809821,NA,FALSE,-1,3,0,0,1,181,181,1825,526.3,579,458,1,1644,6369,0.5772277227722767
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,25,затормозил,4,5,VERB,1,0,0.6666666667,10,5,1,0.07273294,1.9469999999999998,FALSE,-1,6,0,0,0,688,1788,2827,580.5,798,579,3,262,2827,-0.04271356783919598
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,25,и,5,1,FUNCTION,1,1,0.8333333333,1,10,11,667.73689381,4.026,FALSE,-1,1,0,0,0,631,631,631,810,838,798,1,.,631,0.1
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,25,остановился,6,6,VERB,0,0,1,11,1,0,2.89546378,2.541,FALSE,-1,2,0,0,0,471,828,828,852.3,1110,838,2,.,1843,0.01706349206349188
17t_norm2,10,4,norm,104,0.97,0.95,0.95,0.95,1,0.75,0.95,23,огромного,6,3,ADJ,1,0,0.8571428571,9,4,7,0.23897967,11.748,TRUE,1,3,0,0,0,174,380,380,869.4,997,797,3,.,380,0.34666666666666657
17t_norm2,10,4,norm,104,0.97,0.95,0.95,0.95,1,0.75,0.95,23,размера,7,3,NOUN,1,0,1,7,9,0,0.12122157,13.232999999999999,TRUE,1,6,0,0,1,58,644,644,1002.3,1189,997,6,.,2188,-0.027325581395349102
varya_norm1,7,1,norm,56,0.95,1,0.92,0.96,1,0.66,0.92,23,коробку,1,3,NOUN,1,0,0.142857142857143,7,0,1,0.51605754,20.163,TRUE,1,10,1,0,0,184,184,3278,134,297,120,1,1196,564,0.025477707006369428
varya_norm1,7,1,norm,56,0.95,1,0.92,0.96,1,0.66,0.92,23,с,2,1,FUNCTION,1,1,0.2857142857,1,7,9,183.21428024,2.673,TRUE,1,1,1,0,0,364,364,364,322.5,338,297,1,.,364,0.7380952380952381
varya_norm1,7,1,norm,56,0.95,1,0.92,0.96,1,0.66,0.92,23,подарками,3,4,NOUN,0,0,0.4285714286,9,1,7,0.10044073,NA,TRUE,1,6,0,0,1,179,179,1763,530.2,537,338,1,140,6036,1.0178770949720672
varya_norm1,7,1,norm,56,0.95,1,0.92,0.96,1,0.66,0.92,23,украшал,4,5,VERB,0,0,0.5714285714,7,9,4,0.01039042,3.8609999999999998,TRUE,1,3,0,0,0,407,644,644,547.5,697,537,3,.,644,0.0035714285714285713
varya_norm1,7,1,norm,56,0.95,1,0.92,0.96,1,0.66,0.92,23,бант,5,2,NOUN,1,1,0.7142857143,4,7,9,0.07619642,4.092,TRUE,1,5,0,1,0,363,954,1254,702.9,797,697,4,300,954,-0.05125000000000028
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,9,вдалеке,1,4,ADV,0,1,0.142857142857143,7,0,2,0.16278325,3.3,FALSE,-1,4,1,0,0,1300,3153,3153,152,298,120,4,.,.,0.13924050632911392
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,9,за,2,1,FUNCTION,1,1,0.2857142857,2,7,5,80.76473659,NA,FALSE,-1,0,1,.,.,.,NA,0,NA,358,298,.,.,.,NA
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,9,рекой,3,2,NOUN,0,0,0.4285714286,5,2,9,0.4433246,3.9269999999999996,FALSE,-1,2,0,0,0,782,782,1048,401.6,478,358,1,266,1048,0.33600000000000024
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,9,виднелись,4,6,VERB,0,0,0.5714285714,9,5,5,0.46064196,3.9599999999999995,FALSE,-1,5,0,0,0,383,2201,2708,506,678,478,4,507,2708,0.1
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,9,крыши,5,2,NOUN,1,0,0.7142857143,5,9,10,0.84162404,2.244,FALSE,-1,4,0,0,0,346,1368,1368,719.8,798,678,4,.,1368,0.31799999999999956
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,9,старинного,6,4,ADJ,1,0,0.8571428571,10,5,5,0.10044073,4.389,FALSE,-1,1,0,0,0,1403,1403,1403,816.8,1018,798,1,.,1403,0.043999999999999775
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,9,замка,7,2,NOUN,1,0,1,5,10,0,0.22858925,2.904,FALSE,-1,1,0,0,1,500,500,500,1068.8,1170,1018,1,.,1015,0.30909090909090875
varya_norm1,7,1,norm,56,0.95,1,0.92,0.96,1,0.66,0.92,23,огромного,6,3,ADJ,1,0,0.8571428571,9,4,7,0.23897967,5.28,TRUE,1,5,0,1,1,157,157,1464,819,998,797,1,982,1439,0.06629834254143646
varya_norm1,7,1,norm,56,0.95,1,0.92,0.96,1,0.66,0.92,23,размера,7,3,NOUN,1,0,1,7,9,0,0.12122157,5.148,TRUE,1,6,0,0,1,442,707,1820,1008.2,1189,998,3,1113,2571,0.0011695906432751197
12t_norm2,10,4,norm,138,0.97,1,0.91,1,0.91,0.83,1,7,на,1,1,FUNCTION,0,1,0.125,2,0,6,309.13924671,1.518,TRUE,1,2,1,0,0,321,868,868,186.8,197,120,2,.,.,0.9964912280701756
12t_norm2,10,4,norm,138,0.97,1,0.91,1,0.91,0.83,1,7,кустах,2,2,NOUN,0,0,0.25,6,2,6,0.7688911,30.525,TRUE,1,4,0,1,0,118,118,600,202.3,355,197,1,287,287,-0.03405797101449267
12t_norm2,10,4,norm,138,0.97,1,0.91,1,0.91,0.83,1,7,росших,2,3,ADJ,0,0,0.375,6,6,2,0.04156168,10.857,TRUE,1,3,0,1,0,385,385,689,410.6,498,355,1,304,385,0.37073170731707333
12t_norm2,10,4,norm,138,0.97,1,0.91,1,0.91,0.83,1,7,по,4,1,FUNCTION,1,1,0.5,2,6,7,77.77229556,14.585999999999999,TRUE,1,2,0,0,0,150,150,301,553.1,557,498,1,151,150,1.156410256410257
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,15,они,1,2,PRONOUN,0,0,0.125,3,0,5,59.46437508,NA,FALSE,-1,10,1,0,0,197,957,4576,213.2,219,120,2,1915,.,1.0531645569620252
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,15,зашли,2,4,VERB,0,0,0.25,5,3,1,0.23897967,11.187,FALSE,-1,9,1,1,0,237,237,3601,284.9,339,219,1,2015,4167,0.5589999999999997
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,15,к,3,1,FUNCTION,1,1,0.375,1,5,7,92.04180604,1.848,FALSE,-1,3,1,1,0,475,475,1442,375.1,379,339,1,324,475,1.305000000000001
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,15,маминой,4,3,ADJ,1,0,0.5,7,1,7,0.15931978,17.721,FALSE,-1,6,0,0,1,368,368,2560,459.8,539,379,1,745,11222,0.5057142857142858
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,15,подруге,5,3,NOUN,1,0,0.625,7,7,7,0.21473535,3.267,FALSE,-1,7,0,0,0,297,3555,3555,556.3,717,539,7,.,3555,0.04620253164556933
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,15,которая,6,2,ADJ,1,0,0.75,7,7,4,4.55446754,2.3099999999999996,FALSE,-1,5,0,0,0,425,1486,1798,757.7,878,717,4,312,1798,0.21773049645390102
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,15,жила,7,3,VERB,1,0,0.875,4,7,5,0.84162404,NA,FALSE,-1,0,1,.,.,.,NA,0,NA,979,878,.,.,.,NA
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,15,рядом,8,1,ADV,0,1,1,5,4,0,8.17379726,2.409,FALSE,-1,1,0,0,1,203,203,203,1022,1131,979,1,.,788,0.25
12t_norm2,10,4,norm,138,0.97,1,0.91,1,0.91,0.83,1,7,берегам,5,2,NOUN,0,0,0.625,7,2,4,0.12814852,9.239999999999998,TRUE,1,3,0,1,1,38,194,469,651.6,718,557,2,275,389,0.6000000000000002
12t_norm2,10,4,norm,138,0.97,1,0.91,1,0.91,0.83,1,7,реки,6,2,NOUN,1,0,0.75,4,7,9,2.3586254,49.665,TRUE,1,2,0,0,0,119,119,189,791.8,835,718,1,70,119,0.6577319587628861
12t_norm2,10,4,norm,138,0.97,1,0.91,1,0.91,0.83,1,7,появились,7,6,VERB,0,0,0.875,9,4,8,1.07367676,10.626,TRUE,1,2,0,0,0,175,175,267,895.5,1037,835,1,92,175,0.2774725274725275
12t_norm2,10,4,norm,138,0.97,1,0.91,1,0.91,0.83,1,7,листочки,8,4,NOUN,0,0,1,8,9,0,0.1558563,20.328,TRUE,1,1,0,0,1,333,333,333,1101.9,1251,1037,1,.,1540,0.28298969072165
14t_norm2,10,4,norm,59,0.85,0.79,0.87,0.79,0.81,0.91,0.72,7,на,1,1,FUNCTION,0,1,0.125,2,0,6,309.13924671,NA,TRUE,0,0,1,.,.,.,NA,0,NA,197,120,.,.,.,NA
14t_norm2,10,4,norm,59,0.85,0.79,0.87,0.79,0.81,0.91,0.72,7,кустах,2,2,NOUN,0,0,0.25,6,2,6,0.7688911,NA,TRUE,0,6,0,0,1,163,1985,1985,231.6,355,197,6,.,2067,0.17826086956521736
14t_norm2,10,4,norm,59,0.85,0.79,0.87,0.79,0.81,0.91,0.72,7,росших,2,3,ADJ,0,0,0.375,6,6,2,0.04156168,19.668,TRUE,0,6,0,1,0,61,614,648,434.7,498,355,5,34,614,0.5666666666666665
14t_norm2,10,4,norm,59,0.85,0.79,0.87,0.79,0.81,0.91,0.72,7,по,4,1,FUNCTION,1,1,0.5,2,6,7,77.77229556,2.6069999999999998,TRUE,0,4,0,0,1,363,734,879,510.8,557,498,3,145,913,0.07179487179487208
14t_norm2,10,4,norm,59,0.85,0.79,0.87,0.79,0.81,0.91,0.72,7,берегам,5,2,NOUN,0,0,0.625,7,2,4,0.12814852,7.292999999999999,TRUE,0,8,0,0,0,219,1832,1832,567.2,718,557,8,.,1832,0.0014184397163123793
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,22,недалеко,1,4,ADV,0,1,0.125,8,0,3,1.24685043,3.1679999999999997,FALSE,-1,1,1,0,0,1447,1447,1447,126.4,318,120,1,.,.,-0.020224719101123563
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,22,был,2,3,VERB,0,0,0.25,3,8,6,34.93951982,NA,FALSE,-1,0,1,.,.,.,NA,0,NA,397,318,.,.,.,NA
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,22,сложен,3,4,ADJ,0,0,0.375,6,3,4,0.04848863,3.531,FALSE,-1,2,0,1,0,1075,1075,1498,445.6,537,397,1,423,1075,0.3216666666666669
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,22,стог,4,2,NOUN,1,1,0.5,4,6,4,0.09697726,4.8839999999999995,FALSE,-1,2,0,0,1,352,352,482,543.3,638,537,1,130,905,-0.04567901234567957
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,22,сена,5,2,NOUN,1,0,0.625,4,4,5,0.45371502,NA,FALSE,-1,0,1,.,.,.,NA,0,NA,756,638,.,.,.,NA
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,22,рядом,6,2,ADV,1,1,0.75,5,4,6,8.17379726,NA,FALSE,-1,0,1,.,.,.,NA,0,NA,878,756,.,.,.,NA
30_norm1,7,1,norm,34,0.9,0.95,0.83,0.7,0.79,0.58,0.5,22,стояли,7,4,VERB,0,0,0.875,6,5,6,3.35264227,NA,FALSE,-1,0,1,.,.,.,NA,0,NA,1019,878,.,.,.,NA
